ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket
262,45,7,Basketball,2024-07-07,5,Five  stars  for    the  quick  delivery.,0.9993364214897156,Positive
263,47,8,Football Helmet,2024-10-21,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
264,96,18,Volleyball,2025-08-19,4,Shipping  was  fast  and  the    item  was  well-packaged.,0.9998056292533875,Positive
265,22,19,Hockey Stick,2024-05-14,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
266,62,5,Soccer Ball,2025-02-22,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive
267,55,19,Hockey Stick,2023-12-01,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
268,98,17,Surfboard,2023-10-28,5,The  build  quality    is  impressive.,0.999881386756897,Positive
269,75,4,Dumbbells,2023-11-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive
270,46,6,Tennis Racket,2023-09-25,1,The  color  was  different  from  what  was  shown.,0.9828746318817139,Mixed Negative
271,21,17,Surfboard,2025-08-08,5,The    build  quality  is  impressive.,0.999881386756897,Positive
272,39,17,Surfboard,2023-03-26,5,The product reached without any damage.,0.9913528561592102,Positive
273,10,2,Fitness Tracker,2024-10-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533875,Positive
274,93,11,Ski Boots,2023-04-07,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
275,45,12,Ice Skates,2023-04-03,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
276,86,1,Running Shoes,2025-01-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive
277,22,6,Tennis Racket,2025-03-21,4,The  quality  is  top-notch.,0.9998470544815063,Positive
278,80,20,Boxing Gloves,2023-03-01,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
279,86,5,Soccer Ball,2023-07-21,5,Customer  support  was  very  helpful.,0.9991816878318787,Positive
280,68,19,Hockey Stick,2023-11-09,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive
281,71,5,Soccer Ball,2025-11-19,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
282,59,5,Soccer Ball,2023-02-17,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
283,87,13,Swim Goggles,2023-02-14,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
284,89,13,Swim Goggles,2023-09-01,4,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
285,29,3,Yoga Mat,2023-08-25,4,"Good  quality,  but  could    be  cheaper.",0.9559400081634521,Positive
286,53,16,Kayak,2023-05-04,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
287,75,6,Tennis Racket,2025-02-14,5,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive
288,68,17,Surfboard,2024-06-21,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
289,87,15,Climbing Rope,2023-10-04,5,Customer  support  was    very  helpful.,0.9991816878318787,Positive
290,20,14,Cycling Helmet,2024-09-23,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
291,17,7,Basketball,2025-12-06,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
292,15,7,Basketball,2025-10-19,5,Customer  support  was  very  helpful.,0.9991816878318787,Positive
293,25,13,Swim Goggles,2023-02-14,3,Not  worth    the  money.,-0.9998021721839905,Mixed Negative
294,63,13,Swim Goggles,2023-11-09,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative
295,61,6,Tennis Racket,2024-10-13,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
296,85,18,Volleyball,2023-12-13,4,The    quality  is  top-notch.,0.9998470544815063,Positive
297,92,16,Kayak,2023-08-06,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
298,41,15,Climbing Rope,2025-06-13,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
299,93,13,Swim Goggles,2024-02-01,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
300,22,18,Volleyball,2023-05-09,2,Disappointed  with  the  performance.,-0.9997925162315369,Negative
301,6,7,Basketball,2023-05-30,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
302,64,19,Hockey Stick,2024-10-08,5,The  quality  is  top-notch.,0.9998470544815063,Positive
303,20,10,Golf Clubs,2024-04-25,4,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
304,66,14,Cycling Helmet,2023-02-01,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative
305,87,7,Basketball,2023-08-25,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
306,52,8,Football Helmet,2025-07-19,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
307,63,16,Kayak,2025-01-08,5,Exceeded  my  expectations!,0.9995620846748352,Positive
308,90,14,Cycling Helmet,2023-04-02,5,The product reached without any damage.,0.9913528561592102,Positive
309,70,11,Ski Boots,2023-02-02,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Mixed Positive
310,40,1,Running Shoes,2024-11-30,5,Exceeded  my  expectations!,0.9995620846748352,Positive
311,52,11,Ski Boots,2023-11-14,4,The product reached without any damage.,0.9913528561592102,Positive
312,90,3,Yoga Mat,2023-11-05,2,The  product  arrived  late.,-0.9984032511711121,Negative
313,13,3,Yoga Mat,2024-01-14,4,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive
314,22,17,Surfboard,2025-10-06,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
315,32,7,Basketball,2025-06-13,4,The  quality  is  top-notch.,0.9998470544815063,Positive
316,48,4,Dumbbells,2025-08-15,5,Five  stars  for  the  quick    delivery.,0.9993364214897156,Positive
317,15,6,Tennis Racket,2023-08-04,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
318,97,4,Dumbbells,2023-12-15,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Positive
319,86,6,Tennis Racket,2024-12-11,5,Packaging was adequate and delivery was timely.,0.9997827410697937,Positive
320,79,17,Surfboard,2023-02-24,4,The  quality  is  top-notch.,0.9998470544815063,Positive
321,58,12,Ice Skates,2024-04-17,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Positive
322,76,13,Swim Goggles,2024-12-01,4,"Great    purchase,  very  satisfied.",0.9998626708984375,Positive
323,47,4,Dumbbells,2023-04-24,4,Shipping  was    fast  and  the  item  was  well-packaged.,0.9998056292533875,Positive
324,89,5,Soccer Ball,2024-07-08,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533875,Positive
325,78,6,Tennis Racket,2023-04-17,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive
326,17,14,Cycling Helmet,2024-06-15,4,The  quality  is  top-notch.,0.9998470544815063,Positive
327,95,8,Football Helmet,2023-08-25,4,The  quality  is  top-notch.,0.9998470544815063,Positive
328,100,13,Swim Goggles,2024-02-20,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Negative
329,6,9,Baseball Glove,2024-12-07,3,The  quality  is  top-notch.,0.9998470544815063,Mixed Positive
330,22,14,Cycling Helmet,2023-03-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive
331,68,4,Dumbbells,2023-08-17,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
332,2,10,Golf Clubs,2024-11-06,5,The  build  quality  is  impressive.,0.999881386756897,Positive
333,87,5,Soccer Ball,2024-06-02,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
334,70,9,Baseball Glove,2025-04-14,5,Five  stars  for  the  quick    delivery.,0.9993364214897156,Positive
335,75,14,Cycling Helmet,2024-03-12,5,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
336,8,8,Football Helmet,2024-02-07,2,The  product  arrived  late.,-0.9984032511711121,Negative
337,32,19,Hockey Stick,2024-05-22,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
338,98,4,Dumbbells,2023-01-22,2,The  product  arrived  late.,-0.9984032511711121,Negative
339,38,2,Fitness Tracker,2025-01-11,5,Exceeded  my    expectations!,0.9995620846748352,Positive
340,95,17,Surfboard,2025-09-16,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
341,62,3,Yoga Mat,2024-11-04,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative
342,19,4,Dumbbells,2025-06-15,4,The  build  quality  is  impressive.,0.999881386756897,Positive
343,84,4,Dumbbells,2025-04-13,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
344,21,10,Golf Clubs,2025-11-02,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Mixed Negative
345,48,4,Dumbbells,2024-07-24,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
346,84,15,Climbing Rope,2025-06-27,5,The  build  quality  is  impressive.,0.999881386756897,Positive
347,75,16,Kayak,2025-08-19,1,Disappointed    with  the  performance.,-0.9997925162315369,Negative
348,52,13,Swim Goggles,2024-03-05,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Negative
349,26,11,Ski Boots,2024-11-19,3,"I  love  this  product,  will  buy  again!",0.9998741149902344,Mixed Positive
350,57,6,Tennis Racket,2025-08-22,3,Not    worth  the  money.,-0.9998021721839905,Mixed Negative
351,55,5,Soccer Ball,2023-05-02,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
352,43,11,Ski Boots,2025-12-22,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
353,36,15,Climbing Rope,2025-09-08,5,"Great    purchase,  very  satisfied.",0.9998626708984375,Positive
354,50,18,Volleyball,2024-01-03,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
355,59,9,Baseball Glove,2024-03-04,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
356,86,14,Cycling Helmet,2023-11-23,1,The  product  arrived  late.,-0.9984032511711121,Negative
357,1,3,Yoga Mat,2024-04-01,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
358,13,15,Climbing Rope,2023-11-20,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
359,79,15,Climbing Rope,2024-05-04,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
360,33,15,Climbing Rope,2025-09-09,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
361,71,7,Basketball,2024-02-12,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
362,33,11,Ski Boots,2024-02-11,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
363,17,15,Climbing Rope,2025-04-15,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Positive
364,46,8,Football Helmet,2024-04-26,5,The  build  quality  is  impressive.,0.999881386756897,Positive
365,90,20,Boxing Gloves,2025-10-24,3,"Good  quality,  but  could  be    cheaper.",0.9559400081634521,Mixed Positive
366,46,7,Basketball,2023-11-14,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533875,Positive
367,96,1,Running Shoes,2024-07-02,3,Not  worth  the    money.,-0.9998021721839905,Mixed Negative
368,34,8,Football Helmet,2025-05-11,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.9994804263114929,Negative
369,48,4,Dumbbells,2024-12-19,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
370,73,6,Tennis Racket,2023-04-13,4,The  quality  is  top-notch.,0.9998470544815063,Positive
371,29,1,Running Shoes,2024-01-20,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
372,91,6,Tennis Racket,2023-05-10,4,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive
373,92,14,Cycling Helmet,2025-07-12,1,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
374,89,12,Ice Skates,2023-02-08,1,The  product    stopped  working  after  a  month.,-0.999716579914093,Negative
375,73,4,Dumbbells,2024-12-16,5,The  build  quality  is  impressive.,0.999881386756897,Positive
376,38,6,Tennis Racket,2023-07-03,3,"Good  quality,    but  could  be  cheaper.",0.9559400081634521,Mixed Positive
377,77,4,Dumbbells,2023-11-29,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
378,64,9,Baseball Glove,2024-03-20,2,The  product  arrived    late.,-0.9984032511711121,Negative
379,62,4,Dumbbells,2023-01-27,5,The    quality  is  top-notch.,0.9998470544815063,Positive
380,52,4,Dumbbells,2024-02-23,4,"I  love    this  product,  will  buy  again!",0.9998741149902344,Positive
381,45,4,Dumbbells,2024-01-24,3,"Good  quality,  but    could  be  cheaper.",0.9559400081634521,Mixed Positive
382,38,7,Basketball,2023-09-03,4,"Good  quality,    but  could  be  cheaper.",0.9559400081634521,Positive
383,54,13,Swim Goggles,2024-09-05,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
384,20,3,Yoga Mat,2025-06-04,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Mixed Negative
385,81,5,Soccer Ball,2023-06-09,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
386,86,5,Soccer Ball,2024-04-09,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive
387,42,14,Cycling Helmet,2025-03-29,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.9998056292533875,Positive
388,99,1,Running Shoes,2025-12-10,1,Disappointed  with  the  performance.,-0.9997925162315369,Negative
389,14,2,Fitness Tracker,2024-09-14,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
390,30,10,Golf Clubs,2023-05-22,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Mixed Positive
391,98,20,Boxing Gloves,2024-01-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
392,93,11,Ski Boots,2023-06-29,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
393,6,20,Boxing Gloves,2024-04-18,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
394,7,4,Dumbbells,2024-10-19,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
395,35,9,Baseball Glove,2025-04-12,4,The  quality  is  top-notch.,0.9998470544815063,Positive
396,75,6,Tennis Racket,2025-09-12,3,"Good    quality,  but  could  be  cheaper.",0.9559400081634521,Mixed Positive
397,11,14,Cycling Helmet,2024-04-23,4,The  quality  is  top-notch.,0.9998470544815063,Positive
398,17,7,Basketball,2023-09-02,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
399,68,1,Running Shoes,2024-07-21,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative
400,42,10,Golf Clubs,2023-06-30,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Mixed Negative
401,93,18,Volleyball,2024-04-13,4,Very durable and performs well for daily use.,0.9998507499694824,Positive
402,68,12,Ice Skates,2025-12-16,4,The  build  quality  is  impressive.,0.999881386756897,Positive
403,53,14,Cycling Helmet,2023-06-18,3,"Good  quality,  but    could  be  cheaper.",0.9559400081634521,Mixed Positive
404,90,7,Basketball,2025-06-04,4,The  quality  is  top-notch.,0.9998470544815063,Positive
405,43,4,Dumbbells,2025-09-10,5,Exceeded  my    expectations!,0.9995620846748352,Positive
406,11,9,Baseball Glove,2025-12-15,5,Exceeded  my  expectations!,0.9995620846748352,Positive
407,79,11,Ski Boots,2023-01-12,2,Disappointed  with  the    performance.,-0.9997925162315369,Negative
408,17,4,Dumbbells,2023-12-12,5,The  build  quality  is  impressive.,0.999881386756897,Positive
409,59,19,Hockey Stick,2023-02-22,5,"I  love  this  product,  will  buy    again!",0.9998741149902344,Positive
410,83,1,Running Shoes,2023-01-11,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
411,32,15,Climbing Rope,2023-03-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.9967684745788574,Mixed Negative
412,83,7,Basketball,2024-05-10,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
413,60,12,Ice Skates,2023-08-24,5,The  build  quality  is  impressive.,0.999881386756897,Positive
414,59,14,Cycling Helmet,2025-07-31,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
415,97,8,Football Helmet,2025-06-04,2,Disappointed  with  the    performance.,-0.9997925162315369,Negative
416,15,17,Surfboard,2023-04-19,5,The  quality  is  top-notch.,0.9998470544815063,Positive
417,9,16,Kayak,2024-11-28,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive
418,94,2,Fitness Tracker,2025-03-02,1,"Not  satisfied,  the  product  broke  after  a    week.",-0.9994804263114929,Negative
419,68,6,Tennis Racket,2025-09-01,1,The  color  was  different  from  what  was  shown.,0.9828746318817139,Mixed Negative
420,18,11,Ski Boots,2023-06-10,5,"I  love  this    product,  will  buy  again!",0.9998741149902344,Positive
421,75,13,Swim Goggles,2025-08-18,5,The  quality  is  top-notch.,0.9998470544815063,Positive
422,81,17,Surfboard,2025-09-30,4,The  quality  is  top-notch.,0.9998470544815063,Positive
423,76,18,Volleyball,2023-08-01,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
424,53,11,Ski Boots,2024-03-21,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
425,89,6,Tennis Racket,2025-03-04,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative
426,74,17,Surfboard,2024-04-07,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533875,Positive
427,81,11,Ski Boots,2025-08-20,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
428,58,9,Baseball Glove,2025-01-17,5,The  build    quality  is  impressive.,0.999881386756897,Positive
429,71,2,Fitness Tracker,2023-06-08,4,Customer    support  was  very  helpful.,0.9991816878318787,Positive
430,99,9,Baseball Glove,2025-08-03,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
431,94,11,Ski Boots,2023-02-10,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive
432,31,18,Volleyball,2025-02-14,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
433,72,2,Fitness Tracker,2025-06-11,5,The  quality  is  top-notch.,0.9998470544815063,Positive
434,7,18,Volleyball,2023-02-25,5,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
435,65,1,Running Shoes,2023-02-28,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
436,11,1,Running Shoes,2024-01-03,4,Shipping  was  fast    and  the  item  was  well-packaged.,0.9998056292533875,Positive
437,73,4,Dumbbells,2023-06-24,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
438,72,20,Boxing Gloves,2023-09-13,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
439,67,11,Ski Boots,2025-11-11,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
440,93,7,Basketball,2023-07-22,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Mixed Negative
441,12,6,Tennis Racket,2023-09-03,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative
442,28,8,Football Helmet,2025-04-06,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative
443,37,13,Swim Goggles,2024-01-19,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive
444,22,16,Kayak,2023-10-20,5,The  build  quality  is  impressive.,0.999881386756897,Positive
445,25,14,Cycling Helmet,2023-05-27,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative
446,84,14,Cycling Helmet,2025-06-10,5,The  quality  is  top-notch.,0.9998470544815063,Positive
447,38,2,Fitness Tracker,2024-08-19,4,Shipping    was  fast  and  the  item  was  well-packaged.,0.9998056292533875,Positive
448,75,12,Ice Skates,2025-12-25,4,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
449,43,14,Cycling Helmet,2024-03-10,5,The product reached without any damage.,0.9913528561592102,Positive
450,92,4,Dumbbells,2024-08-04,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
451,68,11,Ski Boots,2023-04-18,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
452,42,19,Hockey Stick,2024-08-28,4,Very durable and performs well for daily use.,0.9998507499694824,Positive
453,100,2,Fitness Tracker,2023-04-23,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
454,27,9,Baseball Glove,2025-09-17,4,Customer  support    was  very  helpful.,0.9991816878318787,Positive
455,79,20,Boxing Gloves,2024-07-30,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
456,2,1,Running Shoes,2024-01-09,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
457,29,1,Running Shoes,2024-12-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
458,42,20,Boxing Gloves,2025-07-05,4,Very durable and performs well for daily use.,0.9998507499694824,Positive
459,90,17,Surfboard,2023-06-16,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
460,92,16,Kayak,2025-08-09,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive
461,66,5,Soccer Ball,2025-10-11,4,The  quality  is  top-notch.,0.9998470544815063,Positive
462,85,14,Cycling Helmet,2023-02-02,5,The    build  quality  is  impressive.,0.999881386756897,Positive
463,5,2,Fitness Tracker,2025-11-02,3,"Great  purchase,  very    satisfied.",0.9998626708984375,Mixed Positive
464,73,11,Ski Boots,2024-05-28,4,"Great  purchase,  very    satisfied.",0.9998626708984375,Positive
465,43,12,Ice Skates,2025-12-14,1,Disappointed    with  the  performance.,-0.9997925162315369,Negative
466,49,16,Kayak,2023-02-16,5,Packaging was adequate and delivery was timely.,0.9997827410697937,Positive
467,29,16,Kayak,2023-07-16,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
468,12,12,Ice Skates,2024-01-09,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive
469,54,13,Swim Goggles,2023-10-06,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
470,46,1,Running Shoes,2025-10-24,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
471,88,4,Dumbbells,2024-04-26,5,The  quality  is  top-notch.,0.9998470544815063,Positive
472,69,8,Football Helmet,2024-12-05,4,Packaging was adequate and delivery was timely.,0.9997827410697937,Positive
473,7,19,Hockey Stick,2024-08-03,1,The  product  arrived  late.,-0.9984032511711121,Negative
474,47,20,Boxing Gloves,2025-05-31,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473267,Mixed Positive
475,74,20,Boxing Gloves,2023-04-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive
476,54,10,Golf Clubs,2023-12-12,4,Customer  support    was  very  helpful.,0.9991816878318787,Positive
477,91,10,Golf Clubs,2025-04-25,4,The    quality  is  top-notch.,0.9998470544815063,Positive
478,79,6,Tennis Racket,2023-07-23,5,The  build  quality  is  impressive.,0.999881386756897,Positive
479,7,13,Swim Goggles,2024-12-28,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
480,90,9,Baseball Glove,2023-07-22,5,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
481,21,2,Fitness Tracker,2024-12-02,4,Packaging was adequate and delivery was timely.,0.9997827410697937,Positive
482,49,10,Golf Clubs,2025-07-11,5,Amazing  value  for  the  price.,0.9998892545700073,Positive
483,28,20,Boxing Gloves,2024-06-29,2,The  product  arrived  late.,-0.9984032511711121,Negative
484,36,10,Golf Clubs,2023-08-22,1,The  product  arrived  late.,-0.9984032511711121,Negative
485,66,18,Volleyball,2025-06-10,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
486,44,3,Yoga Mat,2024-01-20,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative
487,78,3,Yoga Mat,2025-05-01,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899963,Negative
488,89,12,Ice Skates,2025-02-24,5,Exceeded  my  expectations!,0.9995620846748352,Positive
489,15,8,Football Helmet,2023-11-09,4,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive
490,46,11,Ski Boots,2025-07-05,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
491,59,6,Tennis Racket,2023-06-22,4,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
492,94,20,Boxing Gloves,2025-03-19,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative
493,26,2,Fitness Tracker,2024-07-16,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive
494,2,13,Swim Goggles,2025-05-25,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
495,56,7,Basketball,2023-04-26,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
496,87,1,Running Shoes,2024-01-29,5,Exceeded  my  expectations!,0.9995620846748352,Positive
497,90,6,Tennis Racket,2024-02-21,4,Customer  support  was  very  helpful.,0.9991816878318787,Positive
498,81,17,Surfboard,2025-01-17,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
499,72,6,Tennis Racket,2024-08-26,4,Packaging was adequate and delivery was timely.,0.9997827410697937,Positive
500,57,9,Baseball Glove,2025-12-20,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362183,Negative
501,39,12,Ice Skates,2023-12-01,4,Customer  support  was    very  helpful.,0.9991816878318787,Positive
502,5,1,Running Shoes,2025-11-10,2,Product    did  not  meet  my  expectations.,-0.9997606873512268,Negative
503,5,16,Kayak,2024-07-03,2,Product  did  not  meet    my  expectations.,-0.9997606873512268,Negative
504,35,8,Football Helmet,2024-01-18,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive
505,82,2,Fitness Tracker,2024-07-11,5,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
506,80,8,Football Helmet,2025-10-19,2,"Average  experience,    nothing  special.",-0.9992826581001282,Negative
507,66,3,Yoga Mat,2024-12-10,3,Customer  support    was  very  helpful.,0.9991816878318787,Mixed Positive
508,64,14,Cycling Helmet,2025-01-19,3,"Good  quality,  but  could  be    cheaper.",0.9559400081634521,Mixed Positive
509,5,11,Ski Boots,2024-05-25,5,The  quality  is  top-notch.,0.9998470544815063,Positive
510,20,6,Tennis Racket,2024-11-05,4,"Great  purchase,  very  satisfied.",0.9998626708984375,Positive
511,55,15,Climbing Rope,2025-04-01,1,Not    worth  the  money.,-0.9998021721839905,Negative
512,11,1,Running Shoes,2025-01-15,3,The product reached without any damage.,0.9913528561592102,Mixed Positive
513,21,3,Yoga Mat,2025-11-09,5,Amazing  value    for  the  price.,0.9998892545700073,Positive
514,72,15,Climbing Rope,2023-06-18,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative
515,89,3,Yoga Mat,2024-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
516,46,18,Volleyball,2025-01-03,4,The  quality    is  top-notch.,0.9998470544815063,Positive
517,29,4,Dumbbells,2024-03-30,5,"Great  purchase,  very    satisfied.",0.9998626708984375,Positive
518,17,12,Ice Skates,2024-04-27,4,Very durable and performs well for daily use.,0.9998507499694824,Positive
519,58,4,Dumbbells,2023-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative
520,63,1,Running Shoes,2024-08-24,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative
521,47,5,Soccer Ball,2024-03-31,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative
522,8,10,Golf Clubs,2023-08-04,1,Product    did  not  meet  my  expectations.,-0.9997606873512268,Negative
